Response ID," Please select your choice below. Clicking on the ""Yes"" button below indicates that:   You have read the above information 	You voluntarily agree to participate ", Are you wearing a smartwatch right now or is it in front of you?," What is the shape of your smartwatch face? (A smartwatch face is what is shown when the screen is turned on or in ambient mode, and no other apps are running and taking over the smartwatch screen. Typically a watch face shows the time and some additional data that you may have chosen (e.g. step counts, heart rates)."," What is the shape of your smartwatch face? (A smartwatch face is what is shown when the screen is turned on or in ambient mode, and no other apps are running and taking over the smartwatch screen. Typically a watch face shows the time and some additional data that you may have chosen (e.g. step counts, heart rates). [Other]"," How do you currently see the time displayed on your smartwatch, without requiring further interaction (apart from possibly turning on the screen)?  ", How do you primarily read the time on your smartwatch?,"Some watch faces show multiple types of data in the same location, one after the other. The data that is shown changes automatically every few seconds or manually, for example through a tap.","Some watch faces show multiple types of data in the same location, one after the other. The data that is shown changes automatically every few seconds or manually, for example through a tap. [Other]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Heart rate/ECG waveform]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Step count]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Sleep related info (e.g., quality, duration)]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Distance traveled]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Calories burnt]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Floors/Stairs climbed]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Blood pressure]","If you see any other health or fitness-related types of data not listed above, what data do you see and how do you see it?"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Humidity]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Moon phase]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Sunset/Sunrise time]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Temperature]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Wind speed/direction]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Weather info (e.g., Sky condition)]","If you see any other weather or planetary types of data not listed above, what data do you see and how do you see it?"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Watch battery level]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [WiFi]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Location name]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Phone battery level]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Bluetooth activity]","If you see any other device or location types of data not listed above, what data do you see and how do you see it?"," What smartwatch brand and type do you wear (e.g., Fitbit Charge 3, Apple Watch Series 5, Samsung Gear S3)?","Optional: Please upload a picture of your watch face. You can upload only one file (png, gif, doc, odt, jpg, pdf, png file type) and the file size must be less than 5 MB. We will use it to analyze the types of graphics displayed on people's smartwatch faces. File will NOT be shared with the public.","filecount - Optional: Please upload a picture of your watch face. You can upload only one file (png, gif, doc, odt, jpg, pdf, png file type) and the file size must be less than 5 MB. We will use it to analyze the types of graphics displayed on people's smartwatch faces. File will NOT be shared with the public.","Don't hesitate to reach out if you have any more questions, comments, or concerns. Thank you!"
344,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,Only Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 5,,0,
345,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Icon + Text,Icon + Text,I don't see this info,Icon + Text,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,Only Icon,,fo_Fossil gen 5,,0,
347,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Only Icon,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,Precipitation- text + chart/graph,Icon + Text,I don't see this info,Only Text,Icon + Text,I don't see this info,,vw_Verizon Wear24,[],0,
348,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Yes,Yes,Rectangle,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I see my exercise and the times I've stood up in an hour. Both are represented the same way as my calories. With an icon+text.,I don't see this info,I don't see this info,Only Icon,Text + Chart/Graph,I don't see this info,Only Icon,I see the air quality index and uv index. Represented with text+graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple watch series 5,"[{ ""title"":"""",""comment"":"""",""size"":""99.5146484375"",""name"":""IMG_5552.PNG"",""filename"":""fu_sfcet5eqax53evf"",""ext"":""png"" }]",1,
351,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,Only Text,Only Text,I don't see this info,Only Text,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_Huawei watch gt ,,0,
354,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,lg_LG Urbane,,0,
355,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 5 LTE,,0,
356,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Yes,Yes,Round,,Both,I look at both,My watch face always shows the same types of data,,Icon + Text,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,Icon + Text,Only Text,Only Text,,Icon + Text,I don't see this info,Icon + Text,Icon + Text,I don't see this info,Icon + Text,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,Icon + Text,,fo_Fossil Gen 5,,0,
359,Yes,Yes,Round,,Both,I primarily look at text representation of 12/24 hrs digital time,My watch face always shows the same types of data,,Only Text,Only Text,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,"fo_Fossil Sport
",[],0,
360,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Gen 5 Carlyle,,0,
363,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,"As a ring: stand hours, exercise hours",I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Text,,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,ap_Apple Watch Series 2,"[{ ""title"":"""",""comment"":"""",""size"":""418.515625"",""name"":""new%20doc%2004-12-2020%2018.09.04_1.jpg"",""filename"":""fu_ddixpzzr373fm8d"",""ext"":""jpg"" }]",1,
364,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Gen 5,,0,
366,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Text + Chart/Graph,Only Text,I don't see this info,Only Text,Text + Chart/Graph,Only Text,I don't see this info,,Only Text,Only Text,Only Text,Only Text,Only Text,Icon + Text,,Icon + Text,Only Icon,I don't see this info,Only Text,I don't see this info,,ap_Apple Watch séries 4,,0,
371,Yes,Yes,Round,,Both,I look at both,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,Only Icon,I don't see this info,I don't see this info,Only Icon,,ti_Ticwatch E ,[],0,
374,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Only Icon,I don't see this info,I don't see this info,Only Icon,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 4,,0,
375,Yes,Yes,Square,,Both,I primarily look at text representation of 12/24 hrs digital time,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,"Minutes of exercise - text and chart/graph
Hours standing - text and chart/graph
",I don't see this info,I don't see this info,Text + Chart/Graph,Text + Chart/Graph,I don't see this info,Only Icon,Sunrise and sunset details on watch face,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 5,"[{ ""title"":"""",""comment"":"""",""size"":""2172.2822265625"",""name"":""image.jpg"",""filename"":""fu_3csw6r8kr5zwz7p"",""ext"":""jpg"" }]",1,
376,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face changes the types of data I see when I tap on the screen,,Only Text,Only Text,Icon + Text,I don't see this info,Only Text,Only Text,I don't see this info,,Only Text,Only Icon,Only Text,Only Text,Only Text,Icon + Text,,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 4,,0,
377,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,Icon + Text,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,I don't see this info,I don't see this info,I don't see this info,Only Icon,,xa_Amazfit Bip,"[{ ""title"":"""",""comment"":"""",""size"":""628.7646484375"",""name"":""20200412_055002.jpg"",""filename"":""fu_2wiubzw6zr4ywvr"",""ext"":""jpg"" }]",1,
378,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,The 3 Apple Fitness Rings,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch 4,,0,
380,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple watch series 5 ,[],0,
381,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Text + Chart/Graph,I don't see this info,I don't see this info,Icon + Text,Text + Chart/Graph,I don't see this info,Bar of active minutes,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ga_Garmin Vivoactive 4,,0,
382,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Text,I don't see this info,I don't see this info,Only Text,I don't see this info,,ga_Garmin Vivoactive 3,,0,
384,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Text + Chart/Graph,Text + Chart/Graph,Only Chart/Graph,Only Text,Text + Chart/Graph,Text + Chart/Graph,I don't see this info,,Only Text,I don't see this info,Only Text,Only Text,I don't see this info,Only Chart/Graph,,Icon + Text,Only Icon,Icon + Text,I don't see this info,Only Icon,,sa_Samsung Galaxy watch active 2,,0,
385,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,"battery, day,date, weather.",I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Text,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,"mul_I own 15 smartwatches
4 fossil GEN 3 & 4 , MICHEAL KORS GRAYSON
lg W7 & URBANE 
3 motorola GEN 1 
 huawei WATCH 1&2 
SONY SMARTWATCH 
Casio STB-1000 & GB-6900B ","[{ ""title"":"""",""comment"":"""",""size"":""3778.431640625"",""name"":""DSC_0714.JPG"",""filename"":""fu_nk8it5vdx8p8p4m"",""ext"":""jpg"" }]",1,
387,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil sport,,0,
390,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Only Text,Icon + Text,I don't see this info,Icon + Text,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,Only Text,Only Icon,I don't see this info,Icon + Text,Only Icon,,fo_Fossil gen 5 Carlyle,,0,
392,Yes,Yes,Round,,Both,I look at both,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,"I would like step count, heart rate, and blood pressure. ",I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,"I would like sunset/sunrise, weather info, and temperature without swiping.",Only Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,date and day of week ,fo_Fossil Gen. 5 Carlyle ,,0,
394,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,Icon + Text,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,sa_Galaxy Watch,,0,
395,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,Icon + Text,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,Only Icon,I don't see this info,Only Icon,,Icon + Text,Only Icon,I don't see this info,I don't see this info,I don't see this info,,sa_Samsung Active 2,,0,
400,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_Huawei Watch (1),,0,
401,Yes,Yes,Rectangle,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,xa_Amazfit,,0,
402,Yes,Yes,Rectangle,,Both,I primarily look at the analog-like hands,My watch face always shows the same types of data,,Only Text,Only Text,Only Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,,Only Text,Only Icon,Icon + Text,Icon + Text,Icon + Text,Icon + Text,,Only Icon,Only Text,Only Icon,Only Icon,Only Icon,,ap_Series 3,,0,
403,Yes,Yes,Square,,Both,I primarily look at the analog-like hands,My watch face changes the types of data I see when I tap on the screen,,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,,Only Text,Only Text,Only Text,Text + Chart/Graph,Only Text,Text + Chart/Graph,,Icon + Text,Only Text,Icon + Text,Icon + Text,Only Text,,ap_Apple Watch Series 3,"[{ ""title"":""Apple Watch Series 3"",""comment"":"""",""size"":""1776.9677734375"",""name"":""image.jpg"",""filename"":""fu_yvr35zhyd6x6r42"",""ext"":""jpg"" }]",1,
407,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face automatically changes the types of data I see over time,,Icon + Text,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,Only Chart/Graph,Only Text,Only Text,I don't see this info,Only Icon,,Only Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_Huawai Watch 2,,0,
410,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,mv_Misfit Vapor 2,,0,
411,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,"ti_Ticwatch E
",,0,
414,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,"Workouts
Stand",I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 5,,0,
415,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Text + Chart/Graph,Icon + Text,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,"sa_Samsung galaxy watch.

Watchface is MD198.",,0,
416,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Text,,Icon + Text,Only Icon,I don't see this info,Icon + Text,Only Icon,,so_Sony Smartwatch 3,,0,
419,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,Icon + Text,Icon + Text,Icon + Text,I don't see this info,Icon + Text,,Text + Chart/Graph,I don't see this info,I don't see this info,Only Icon,Only Icon,,fo_Fossil Q Venture ,"[{ ""title"":""My watch info"",""comment"":"""",""size"":""89.0751953125"",""name"":""screener_1586998565597.png"",""filename"":""fu_3tuqb8nw399egn5"",""ext"":""png"" }]",1,
421,Yes,Yes,Rectangle,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face automatically changes the types of data I see over time,,Icon + Text,Only Icon,I don't see this info,Only Icon,Only Icon,Only Icon,Icon + Text,,Text + Chart/Graph,I don't see this info,Icon + Text,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,,Only Icon,Only Icon,Only Icon,Only Icon,Only Icon,,ap_Apple Watch Series 5 Nike,,0,
422,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Icon + Text,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,,Icon + Text,Only Icon,Only Text,Icon + Text,Only Icon,,lg_LG G Watch R,"[{ ""title"":"""",""comment"":"""",""size"":""4485.841796875"",""name"":""1587018330072891062011208755698.jpg"",""filename"":""fu_u4miee9w6j86hhu"",""ext"":""jpg"" }]",1,
423,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,Other,When i swipe,Text + Chart/Graph,Icon + Text,I don't see this info,I don't see this info,I don't see this info,Icon + Text,Text + Chart/Graph,"Stress Level Witz icon and Text

Weather, Musik and calender Connecticut to my Phone. Text and icon.",Only Text,I don't see this info,I don't see this info,Only Text,I don't see this info,Icon + Text,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ga_Garmin vivoactive 3,,0,
425,Yes,Yes,Rectangle,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Icon + Text,Icon + Text,I don't see this info,Icon + Text,Icon + Text,Icon + Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fi_Fitbit charge 2,,0,
429,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,"- time doing exercice
- time standing

",I don't see this info,Only Icon,I don't see this info,Only Icon,I don't see this info,Only Icon,- solar system,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_apple watch series 4,,0,
430,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Icon + Text,Icon + Text,Text + Chart/Graph,Icon + Text,Icon + Text,Only Text,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,ap_apple watch,,0,
431,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Only Icon,I don't see this info,I don't see this info,Workout minutes & stand hours as icon,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 5,"[{ ""title"":""Watch Face"",""comment"":"""",""size"":""1137.8876953125"",""name"":""image.jpg"",""filename"":""fu_3a39kxpip2p8sqk"",""ext"":""jpg"" }]",1,
435,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Only Text,I don't see this info,Icon + Text,Icon + Text,Icon + Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,Only Icon,I don't see this info,Only Icon,Only Icon,,fi_Fitbit Versa,,0,
436,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Icon + Text,Only Chart/Graph,Text + Chart/Graph,Only Chart/Graph,Text + Chart/Graph,Only Chart/Graph,Only Chart/Graph,,Icon + Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,Icon + Text,,Text + Chart/Graph,Text + Chart/Graph,Only Chart/Graph,Text + Chart/Graph,Only Chart/Graph,,ap_apple 5,,0,
